product_id,product_name,brand,price,original_price,discount_percentage,discount_amount,rating,ratings_count,reviews_count,display_size,display_type,screen_resolution,battery_life,battery_capacity,water_resistance,bluetooth_version,compatibility,heart_rate_monitor,blood_oxygen_monitor,sleep_tracker,sports_modes,gps,bluetooth_calling,strap_material,strap_color,weight,warranty,availability,scraped_at,touch_screen,charging_time,stress_monitor,step_counter,calorie_tracker,nfc_payments,music_control,camera_control,voice_assistant,notifications,reminders,case_material,dimensions,in_the_box,launch_date,source
SW10412,Ambrane Curve Pro Heart Rate Monitor,Ambrane,1199,2000,40,801,4.7,18878,6094,"1.2""",LCD,320x377 pixels,8 days,209 mAh,3ATM,5.0,Android,Yes,No,Yes,60,No,No,Leather,Gold,64 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Plastic,46x44x10 mm,"Smartwatch, Charging Cable, User Manual",11/2022,Flipkart
SW10413,Sonata Essence 3 Stress Monitoring,Sonata,1296,1499,13,203,3.9,39624,2947,"1.2""",TFT,395x445 pixels,13 days,594 mAh,Water Resistant,5.0,Android & iOS,Yes,Yes,Yes,52,No,No,Silicone,Purple,78 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,45x37x14 mm,"Smartwatch, Charging Cable, User Manual",7/2023,Flipkart
SW10414,Garmin Forerunner Lite Stress Monitoring,Garmin,39024,50347,22,11323,4.4,24009,4982,"2.2""",AMOLED,327x365 pixels,4 days,241 mAh,5ATM,5.3,Android & iOS,Yes,Yes,Yes,145,Yes,Yes,Leather,Gold,45 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Metal,49x38x14 mm,"Smartwatch, Charging Cable, User Manual",5/2022,Flipkart
SW10415,Huami Amazfit GTS 4 Sports Modes,Huami,5488,8088,32,2600,4.2,43764,8066,"1.2""",TFT,341x408 pixels,13 days,356 mAh,5ATM,5.0,iOS,No,Yes,Yes,78,No,No,Metal,Pink,72 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Metal,49x37x15 mm,"Smartwatch, Charging Cable, User Manual",11/2023,Flipkart
SW10416,CrossBeats Ignite 4 AMOLED Display,CrossBeats,7727,12885,40,5158,4.6,34265,10981,"1.4""",TFT,336x440 pixels,9 days,447 mAh,IP68,5.0,Android & iOS,No,No,Yes,87,No,Yes,Metal,Pink,60 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Metal,40x36x10 mm,"Smartwatch, Charging Cable, User Manual",5/2024,Flipkart
SW10417,Ambrane Stride Pro Camera Control,Ambrane,1635,2401,31,766,4.7,40722,15652,"1.4""",TFT,372x397 pixels,14 days,342 mAh,IP67,5.0,iOS,No,Yes,Yes,90,No,No,Metal,Black,66 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,43x39x13 mm,"Smartwatch, Charging Cable, User Manual",1/2024,Flipkart
SW10418,Fastrack Revolt GPS Navigation,Fastrack,1796,2735,34,939,4.6,6956,6626,"1.2""",LCD,339x320 pixels,11 days,510 mAh,3ATM,5.0,Android,Yes,Yes,Yes,58,No,Yes,Leather,Silver,73 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Metal,43x43x14 mm,"Smartwatch, Charging Cable, User Manual",4/2023,Flipkart
SW10419,Sonata Essence Ultra Camera Control,Sonata,3226,4237,23,1011,3.8,13000,12315,"1.4""",TFT,326x350 pixels,16 days,335 mAh,5ATM,5.0,Android & iOS,No,No,Yes,59,No,No,Silicone,Green,31 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Metal,42x36x11 mm,"Smartwatch, Charging Cable, User Manual",5/2023,Flipkart
SW10420,Sonata Essence Pro Heart Rate Monitor,Sonata,3206,3969,19,763,4.2,27218,2756,"1.4""",LCD,412x416 pixels,14 days,463 mAh,Water Resistant,5.0,Android,No,No,Yes,70,No,Yes,Metal,Red,66 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Metal,42x41x13 mm,"Smartwatch, Charging Cable, User Manual",3/2022,Flipkart
SW10421,Garmin Venu 2 GPS Navigation,Garmin,31389,39774,21,8385,4.1,39540,3568,"2.2""",AMOLED,341x395 pixels,3 days,268 mAh,5ATM,5.3,Android & iOS,Yes,Yes,Yes,115,Yes,Yes,Leather,Silver,40 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Plastic,44x40x10 mm,"Smartwatch, Charging Cable, User Manual",4/2023,Flipkart
SW10422,Sonata Smart Lite Bluetooth Calling,Sonata,2031,3453,41,1422,4.4,3661,12329,"1.4""",TFT,327x360 pixels,14 days,439 mAh,Water Resistant,5.0,Android & iOS,No,No,Yes,72,No,No,Polycarbonate,Brown,37 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber,40x43x13 mm,"Smartwatch, Charging Cable, User Manual",7/2024,Flipkart
SW10423,Fitbit Charge Pro Bluetooth Calling,Fitbit,9092,16100,43,7008,3.8,33757,10231,"1.6""",AMOLED,399x396 pixels,13 days,321 mAh,Water Resistant,5.2,Android & iOS,Yes,Yes,Yes,93,No,No,Metal,Gold,79 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,42x35x11 mm,"Smartwatch, Charging Cable, User Manual",3/2022,Flipkart
SW10424,Sonata Essence Pro Camera Control,Sonata,2970,3453,13,483,4.0,38520,9977,"1.4""",TFT,447x344 pixels,9 days,500 mAh,5ATM,5.0,Android & iOS,Yes,Yes,Yes,88,No,No,Leather,Blue,38 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,43x45x15 mm,"Smartwatch, Charging Cable, User Manual",7/2023,Flipkart
SW10425,Garmin Instinct 2 Voice Assistant,Garmin,44479,75592,41,31113,4.6,30009,10501,"1.8""",AMOLED,320x393 pixels,4 days,304 mAh,Water Resistant,5.3,Android,Yes,Yes,Yes,108,Yes,Yes,Nylon,Blue,56 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Metal,41x35x12 mm,"Smartwatch, Charging Cable, User Manual",4/2023,Flipkart
SW10426,Garmin Venu 3 Female Health Tracking,Garmin,43431,64695,32,21264,4.8,48361,10380,"2.0""",AMOLED,339x352 pixels,3 days,311 mAh,IP68,5.3,Android & iOS,Yes,Yes,Yes,159,Yes,Yes,Metal,Gold,48 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber,49x37x14 mm,"Smartwatch, Charging Cable, User Manual",6/2024,Flipkart
SW10427,Realme TechLife 4 Notification Alerts,Realme,4480,5526,18,1046,4.6,11316,16585,"1.3""",LCD,419x433 pixels,17 days,368 mAh,IP67,5.0,Android & iOS,Yes,No,Yes,52,No,No,Metal,Blue,59 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Metal,49x42x15 mm,"Smartwatch, Charging Cable, User Manual",3/2023,Flipkart
SW10428,Fastrack Revolt Max Weather Display,Fastrack,2880,3568,19,688,4.3,16796,8241,"1.2""",LCD,333x386 pixels,13 days,545 mAh,IP68,5.0,Android,Yes,Yes,Yes,67,No,No,Leather,Silver,42 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Metal,49x38x14 mm,"Smartwatch, Charging Cable, User Manual",7/2023,Flipkart
SW10429,Huami Amazfit GTS Ultra Female Health Tracking,Huami,3789,5458,30,1669,4.7,32772,18148,"1.4""",TFT,446x443 pixels,20 days,294 mAh,IP67,5.0,iOS,Yes,Yes,Yes,53,No,Yes,Nylon,Blue,73 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Plastic,40x44x12 mm,"Smartwatch, Charging Cable, User Manual",4/2023,Flipkart
SW10430,Xiaomi Mi Band 4 Notification Alerts,Xiaomi,1934,3426,43,1492,4.4,34839,13895,"1.2""",LCD,327x402 pixels,11 days,314 mAh,Water Resistant,5.0,Android & iOS,No,Yes,Yes,60,No,Yes,Metal,Green,46 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Metal,42x42x10 mm,"Smartwatch, Charging Cable, User Manual",8/2023,Flipkart
SW10431,Fitbit Inspire Lite Music Control,Fitbit,16073,21457,25,5384,4.0,19060,16188,"1.6""",AMOLED,438x381 pixels,11 days,367 mAh,Water Resistant,5.2,Android & iOS,Yes,No,Yes,97,No,No,Leather,Blue,44 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber,50x39x14 mm,"Smartwatch, Charging Cable, User Manual",8/2023,Flipkart
SW10432,Fire-Boltt Armor 3 Stress Monitoring,Fire-Boltt,3239,4044,19,805,4.4,23627,9441,"1.2""",TFT,440x390 pixels,10 days,202 mAh,IP67,5.0,Android & iOS,Yes,No,Yes,84,No,Yes,TPU,Gold,53 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber,40x44x11 mm,"Smartwatch, Charging Cable, User Manual",4/2024,Flipkart
SW10433,Garmin Instinct Plus Heart Rate Monitor,Garmin,44063,66918,34,22855,4.6,25878,2804,"2.2""",AMOLED,368x333 pixels,4 days,541 mAh,IP67,5.3,iOS,Yes,Yes,Yes,190,Yes,Yes,Polycarbonate,Red,58 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Metal,44x35x11 mm,"Smartwatch, Charging Cable, User Manual",5/2022,Flipkart
SW10434,Titan Juxt 3 Music Control,Titan,10407,16995,38,6588,4.2,44572,1865,"1.8""",OLED,424x440 pixels,12 days,483 mAh,3ATM,5.2,Android,Yes,Yes,Yes,110,Yes,Yes,Metal,Silver,34 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber,48x36x10 mm,"Smartwatch, Charging Cable, User Manual",11/2024,Flipkart
SW10435,Huami Amazfit GTS Pro Sleep Tracking,Huami,9673,17297,44,7624,4.0,9424,19470,"1.6""",AMOLED,370x384 pixels,11 days,420 mAh,5ATM,5.2,iOS,Yes,Yes,Yes,80,No,No,Nylon,Red,78 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber,42x36x13 mm,"Smartwatch, Charging Cable, User Manual",5/2022,Flipkart
SW10436,Fastrack Reflex Ultra Sports Modes,Fastrack,1879,2589,27,710,4.6,22413,10681,"1.2""",TFT,367x328 pixels,20 days,405 mAh,5ATM,5.0,Android,Yes,No,Yes,75,No,No,Silicone,Black,76 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,46x41x10 mm,"Smartwatch, Charging Cable, User Manual",9/2023,Flipkart
SW10437,Amazfit GTR Pro Voice Assistant,Amazfit,13081,22062,40,8981,4.8,42357,559,"1.6""",AMOLED,439x376 pixels,8 days,250 mAh,3ATM,5.2,Android,Yes,No,Yes,104,No,No,Leather,Pink,39 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber,43x41x10 mm,"Smartwatch, Charging Cable, User Manual",3/2024,Flipkart
SW10438,Fire-Boltt Quantum Plus AMOLED Display,Fire-Boltt,1670,2576,35,906,4.2,13230,13259,"1.4""",TFT,417x446 pixels,20 days,440 mAh,3ATM,5.0,Android,No,No,Yes,67,No,Yes,Nylon,Silver,63 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,50x44x10 mm,"Smartwatch, Charging Cable, User Manual",5/2022,Flipkart
SW10439,Huami Amazfit Bip Max Bluetooth Calling,Huami,9406,11554,18,2148,3.8,23262,10156,"1.6""",OLED,436x418 pixels,9 days,327 mAh,3ATM,5.2,iOS,Yes,No,Yes,113,No,No,Silicone,Red,64 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber,44x41x13 mm,"Smartwatch, Charging Cable, User Manual",8/2024,Flipkart
SW10440,Huami Amazfit Bip 2 Female Health Tracking,Huami,7095,11468,38,4373,4.3,48932,14747,"1.3""",LCD,413x379 pixels,14 days,447 mAh,3ATM,5.0,iOS,No,No,Yes,56,No,No,TPU,Blue,67 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Metal,45x43x10 mm,"Smartwatch, Charging Cable, User Manual",8/2024,Flipkart
SW10441,Boult Bolt 3 Sports Modes,Boult,3889,6510,40,2621,3.8,22239,3931,"1.3""",TFT,446x321 pixels,10 days,221 mAh,IP68,5.0,iOS,No,Yes,Yes,56,No,Yes,Leather,Black,70 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Plastic,47x42x15 mm,"Smartwatch, Charging Cable, User Manual",7/2023,Flipkart
SW10442,Amazfit GTS Ultra GPS Navigation,Amazfit,6230,9375,33,3145,4.0,26620,191,"1.2""",LCD,359x357 pixels,14 days,236 mAh,IP68,5.0,Android & iOS,No,Yes,Yes,69,No,No,Leather,Silver,64 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Plastic,50x40x14 mm,"Smartwatch, Charging Cable, User Manual",8/2024,Flipkart
SW10443,Ambrane Stride Voice Assistant,Ambrane,1657,2742,39,1085,4.2,25602,16406,"1.4""",LCD,389x355 pixels,8 days,302 mAh,IP67,5.0,Android & iOS,No,Yes,Yes,79,No,No,Silicone,Brown,45 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,45x36x14 mm,"Smartwatch, Charging Cable, User Manual",6/2024,Flipkart
SW10444,Ambrane Stride Max Camera Control,Ambrane,3284,5315,38,2031,4.8,17685,10013,"1.2""",TFT,360x359 pixels,10 days,426 mAh,IP67,5.0,iOS,Yes,No,Yes,78,No,Yes,TPU,Gold,45 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber,47x37x10 mm,"Smartwatch, Charging Cable, User Manual",4/2022,Flipkart
SW10445,Amazfit Band Ultra Female Health Tracking,Amazfit,11285,19344,41,8059,4.7,47183,1474,"1.8""",OLED,411x331 pixels,13 days,461 mAh,3ATM,5.2,Android & iOS,Yes,Yes,Yes,103,No,No,Metal,Black,32 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber,50x40x14 mm,"Smartwatch, Charging Cable, User Manual",12/2023,Flipkart
SW10446,Xiaomi Redmi Watch Lite AMOLED Display,Xiaomi,3857,5049,23,1192,4.5,37464,17874,"1.2""",LCD,430x365 pixels,7 days,223 mAh,IP68,5.0,iOS,No,Yes,Yes,81,No,No,Leather,Gold,35 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber,40x39x14 mm,"Smartwatch, Charging Cable, User Manual",9/2024,Flipkart
SW10447,Sonata Smart 4 Stress Monitoring,Sonata,1934,2794,30,860,4.0,22994,17163,"1.2""",LCD,363x415 pixels,18 days,267 mAh,Water Resistant,5.0,Android & iOS,Yes,No,Yes,53,No,No,Nylon,Green,74 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,45x40x14 mm,"Smartwatch, Charging Cable, User Manual",12/2023,Flipkart
SW10448,Garmin Venu Plus Bluetooth Calling,Garmin,38006,58976,35,20970,4.5,42238,4720,"1.8""",AMOLED,349x412 pixels,4 days,355 mAh,3ATM,5.3,Android,Yes,Yes,Yes,127,Yes,Yes,Leather,Black,68 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Plastic,46x45x15 mm,"Smartwatch, Charging Cable, User Manual",1/2022,Flipkart
SW10449,Realme Watch Pro Camera Control,Realme,5765,9168,37,3403,4.0,48501,18527,"1.4""",TFT,379x443 pixels,8 days,571 mAh,IP67,5.0,Android,Yes,No,Yes,80,No,No,Leather,Gold,69 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Plastic,48x36x14 mm,"Smartwatch, Charging Cable, User Manual",9/2023,Flipkart
SW10450,Noise ColorFit Pro Voice Assistant,Noise,6615,9612,31,2997,3.9,26717,13541,"1.4""",LCD,321x412 pixels,15 days,406 mAh,IP67,5.0,Android & iOS,Yes,No,Yes,96,No,Yes,Polycarbonate,Black,36 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Plastic,46x44x12 mm,"Smartwatch, Charging Cable, User Manual",11/2024,Flipkart
SW10451,boAt Wave 4 Female Health Tracking,boAt,8085,10108,20,2023,4.5,49176,10256,"1.6""",OLED,321x426 pixels,14 days,459 mAh,Water Resistant,5.2,iOS,Yes,Yes,Yes,83,Yes,Yes,Leather,Pink,78 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber,40x42x10 mm,"Smartwatch, Charging Cable, User Manual",2/2024,Flipkart
SW10452,Garmin Forerunner GPS Navigation,Garmin,44393,52873,16,8480,4.2,24293,11988,"2.0""",AMOLED,362x403 pixels,7 days,313 mAh,3ATM,5.3,iOS,Yes,Yes,Yes,122,Yes,Yes,Leather,Gold,32 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Plastic,47x41x13 mm,"Smartwatch, Charging Cable, User Manual",3/2022,Flipkart
SW10453,Apple Watch Series Max AMOLED Display,Apple,29401,35145,16,5744,4.0,4617,812,"2.2""",AMOLED,363x427 pixels,3 days,524 mAh,5ATM,5.3,Android & iOS,Yes,Yes,Yes,111,Yes,Yes,Silicone,Blue,71 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber,41x42x11 mm,"Smartwatch, Charging Cable, User Manual",10/2022,Flipkart
SW10454,OnePlus Watch SpO2 Monitor,OnePlus,3991,5783,30,1792,4.6,46715,18003,"1.4""",LCD,357x379 pixels,18 days,392 mAh,Water Resistant,5.0,Android,Yes,Yes,Yes,96,No,Yes,Leather,Red,72 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Plastic,48x45x12 mm,"Smartwatch, Charging Cable, User Manual",9/2024,Flipkart
SW10455,Fastrack Reflex Ultra Camera Control,Fastrack,5612,7691,27,2079,4.1,3733,5282,"1.4""",LCD,384x423 pixels,13 days,468 mAh,IP67,5.0,Android & iOS,Yes,No,Yes,61,No,Yes,Polycarbonate,Red,72 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,41x36x13 mm,"Smartwatch, Charging Cable, User Manual",5/2023,Flipkart
SW10456,Huami Amazfit GTS Pro GPS Navigation,Huami,6566,11760,44,5194,4.3,45285,12037,"1.2""",LCD,369x394 pixels,18 days,221 mAh,5ATM,5.0,Android & iOS,Yes,Yes,Yes,82,No,No,Polycarbonate,Black,60 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber,43x45x15 mm,"Smartwatch, Charging Cable, User Manual",6/2023,Flipkart
SW10457,Amazfit GTR Bluetooth Calling,Amazfit,7211,10215,29,3004,4.4,22293,6619,"1.3""",LCD,447x353 pixels,8 days,532 mAh,3ATM,5.0,Android,Yes,No,Yes,73,No,Yes,Polycarbonate,Brown,63 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,1 hours,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,40x38x14 mm,"Smartwatch, Charging Cable, User Manual",2/2023,Flipkart
SW10458,OnePlus Watch 2 Bluetooth Calling,OnePlus,9452,16659,43,7207,4.1,8411,12767,"1.8""",AMOLED,427x443 pixels,10 days,505 mAh,3ATM,5.2,iOS,Yes,Yes,Yes,101,Yes,No,Nylon,Black,52 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber,47x41x10 mm,"Smartwatch, Charging Cable, User Manual",7/2022,Flipkart
SW10459,Noise ColorFit Pro Ultra Camera Control,Noise,6685,11953,44,5268,3.8,22447,11679,"1.4""",LCD,449x444 pixels,21 days,522 mAh,5ATM,5.0,iOS,No,Yes,Yes,98,No,Yes,Polycarbonate,Gold,73 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Metal,43x38x15 mm,"Smartwatch, Charging Cable, User Manual",7/2023,Flipkart
SW10460,CrossBeats Ignite 3 Water Resistance,CrossBeats,7454,11053,32,3599,4.7,35319,2267,"1.3""",LCD,391x415 pixels,14 days,202 mAh,IP67,5.0,Android,No,No,Yes,60,No,Yes,Nylon,Red,78 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber,48x40x15 mm,"Smartwatch, Charging Cable, User Manual",9/2022,Flipkart
SW10461,Fastrack Reflex 4 Music Control,Fastrack,5029,7656,34,2627,4.8,6861,8407,"1.2""",LCD,322x326 pixels,21 days,406 mAh,5ATM,5.0,iOS,No,Yes,Yes,94,No,Yes,Polycarbonate,Brown,33 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Plastic,49x41x11 mm,"Smartwatch, Charging Cable, User Manual",9/2023,Flipkart
SW10462,Sonata Smart 2 Notification Alerts,Sonata,3951,4706,16,755,4.5,27393,16259,"1.3""",LCD,376x410 pixels,11 days,549 mAh,IP68,5.0,iOS,No,No,Yes,58,No,Yes,Silicone,Silver,35 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,3 hours,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Metal,44x38x13 mm,"Smartwatch, Charging Cable, User Manual",10/2024,Flipkart
SW10463,Xiaomi Redmi Watch Plus Notification Alerts,Xiaomi,2124,3473,38,1349,4.4,24864,13906,"1.2""",TFT,403x322 pixels,21 days,513 mAh,5ATM,5.0,Android & iOS,No,No,Yes,54,No,Yes,Leather,Gold,53 grams,1 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,46x39x12 mm,"Smartwatch, Charging Cable, User Manual",12/2023,Flipkart
SW10464,Boult Drift Pro Stress Monitoring,Boult,4618,6167,25,1549,4.6,5068,11501,"1.3""",TFT,330x365 pixels,13 days,527 mAh,3ATM,5.0,iOS,Yes,Yes,Yes,65,No,Yes,Nylon,Black,72 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,2 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber,40x44x10 mm,"Smartwatch, Charging Cable, User Manual",3/2022,Flipkart
SW10465,Titan Juxt Pro Voice Assistant,Titan,9026,13668,33,4642,4.3,35899,1284,"1.8""",AMOLED,390x320 pixels,12 days,518 mAh,IP68,5.2,iOS,Yes,No,Yes,113,Yes,Yes,TPU,Red,30 grams,2 year,Out of Stock,2025-10-09 23:34:07,Yes,2 hours,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Plastic,49x37x11 mm,"Smartwatch, Charging Cable, User Manual",11/2023,Flipkart
SW10466,CrossBeats Ignite 2 Female Health Tracking,CrossBeats,6472,11345,42,4873,4.8,5613,3758,"1.4""",TFT,403x359 pixels,17 days,215 mAh,Water Resistant,5.0,Android & iOS,No,Yes,Yes,82,No,Yes,Metal,Red,37 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Plastic,43x37x10 mm,"Smartwatch, Charging Cable, User Manual",6/2022,Flipkart
SW10467,Noise ColorFit Pro Sleep Tracking,Noise,7857,9661,18,1804,4.4,7466,6549,"1.2""",LCD,397x363 pixels,8 days,487 mAh,5ATM,5.0,Android,Yes,Yes,Yes,54,No,Yes,Polycarbonate,Brown,67 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Metal,49x39x10 mm,"Smartwatch, Charging Cable, User Manual",8/2022,Flipkart
SW10468,Huami Amazfit GTS Max Music Control,Huami,6621,8513,22,1892,4.3,47348,4493,"1.3""",LCD,443x433 pixels,7 days,392 mAh,5ATM,5.0,iOS,Yes,Yes,Yes,100,No,Yes,Leather,Red,47 grams,1 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Metal,41x37x13 mm,"Smartwatch, Charging Cable, User Manual",1/2022,Flipkart
SW10469,Fitbit Inspire 4 Heart Rate Monitor,Fitbit,14621,22179,34,7558,4.5,11832,8815,"1.8""",AMOLED,375x418 pixels,13 days,299 mAh,5ATM,5.2,iOS,Yes,Yes,Yes,116,Yes,Yes,TPU,Green,60 grams,2 year,In Stock,2025-10-09 23:34:07,Yes,1 hours,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber,46x37x14 mm,"Smartwatch, Charging Cable, User Manual",11/2023,Flipkart
